cast,id,directors,belongs_to_collection,budget,genres,id,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,release_year,return
"[{'character': 'Darius Lovehall', 'name': 'Larenz Tate'}, {'character': 'Nina Mosley', 'name': 'Nia Long'}, {'character': 'Savon Garrison', 'name': 'Isaiah Washington'}, {'character': 'Hollywood', 'name': 'Bill Bellamy'}, {'character': 'Josie Nichols', 'name': 'Lisa Nicole Carson'}, {'character': 'Tracey Powell', 'name': 'Marie-Françoise Theodore'}]",27322,['Theodore Witcher'],,35000000.0,"Action, Crime, Drama, Mystery, Thriller",9311.0,3.132331,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Bavaria Film', 'id': 1704}]",1997-02-13,0.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'iu', 'name': ''}]",Released,Smilla's Sense of Snow,6.6,61.0,1997.0,0.0
"[{'character': 'Simon Templar', 'name': 'Val Kilmer'}, {'character': 'Emma Russell', 'name': 'Elisabeth Shue'}, {'character': 'Ivan Tretiak', 'name': 'Rade Serbedzija'}, {'character': 'Dr. Lev Botvin', 'name': 'Henry Goodman'}, {'character': 'Inspector Teal', 'name': 'Alun Armstrong'}, {'character': ""Vereshagin, Tretiak's Aide"", 'name': 'Michael Byrne'}, {'character': 'President Karpov', 'name': 'Yevgeni Lazarev'}, {'character': 'Frankie', 'name': 'Irina Apeksimova'}, {'character': 'General Sklarov', 'name': 'Lev Prygunov'}, {'character': 'Inspector Rabineau', 'name': 'Charlotte Cornwell'}, {'character': 'Woman on Plane', 'name': 'Emily Mortimer'}, {'character': 'Russian Prostitute', 'name': 'Lucija Serbedzija'}, {'character': 'Skinhead', 'name': 'Velibor Topic'}, {'character': 'Scarface', 'name': 'Tommy Flanagan'}, {'character': 'Scratchface', 'name': 'Egor Pazenko'}, {'character': 'Young Simon Templar', 'name': 'Adam Smith'}, {'character': 'Catholic Priest', 'name': 'Pat Laffan'}, {'character': 'Agnes', 'name': 'Verity-Jane Dearsley'}, {'character': 'Boy in Orphanage', 'name': 'Michael Marquez'}, {'character': 'TV Reporter', 'name': 'Lorelei King'}, {'character': 'Old Russian Lady', 'name': 'Alla Kazanskaya'}, {'character': 'Old Russian Man', 'name': 'Ronnie Letham'}, {'character': ""Prostitute's Mother"", 'name': 'Tusse Silberg'}, {'character': ""Frankie's Curator"", 'name': 'Peter Guinness'}, {'character': ""President's Aide"", 'name': 'Stefan Gryff'}, {'character': 'Russian Doctor', 'name': 'Malcolm Tierney'}, {'character': '', 'name': 'Christopher Rozycki'}, {'character': 'Ilya Tretiak', 'name': 'Valeriy Nikolaev'}]",10003,['Phillip Noyce'],Barrytown Trilogy,0.0,"Comedy, Drama",11844.0,1.13412,"[{'name': 'Fox Searchlight Pictures', 'id': 43}]",1996-05-11,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Van,5.9,15.0,1996.0,0.0
"[{'character': 'Smilla Jasperson', 'name': 'Julia Ormond'}, {'character': 'The Mechanic', 'name': 'Gabriel Byrne'}, {'character': 'Dr. Andreas Tork', 'name': 'Richard Harris'}, {'character': 'Dr. Lagermann', 'name': 'Jim Broadbent'}, {'character': 'Prof. Loyen', 'name': 'Tom Wilkinson'}, {'character': 'Moritz Jasperson', 'name': 'Robert Loggia'}, {'character': 'Elsa Lübing', 'name': 'Vanessa Redgrave'}, {'character': 'Ravn', 'name': 'Bob Peck'}, {'character': 'Telling', 'name': 'David Hayman'}, {'character': 'Birgo Lander', 'name': 'Peter Capaldi'}, {'character': 'Capt. Sigmund Lukas', 'name': 'Mario Adorf'}, {'character': 'Hansen', 'name': 'Erik Holmey'}, {'character': 'Detective', 'name': 'Matthew Marsh'}, {'character': 'Nils Jakkelsen', 'name': 'Jürgen Vogel'}, {'character': 'Mrs. Lagermann', 'name': 'Charlotte Bradley'}, {'character': 'Inuit Jäger', 'name': 'Ona Fletcher'}, {'character': 'Juliane Christiansen', 'name': 'Agga Olsen'}, {'character': 'Polizist', 'name': 'Patrick Field'}, {'character': 'Isaiah Christiansen', 'name': 'Clipper Miano'}]",9311,['Bille August'],,10000000.0,"Drama, Thriller, Romance",884.0,7.540612,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Alliance Communications', 'id': 579}]",1996-07-17,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Crash,6.5,224.0,1996.0,0.0
"[{'character': 'Larry', 'name': 'Colm Meaney'}, {'character': ""'Bimbo'"", 'name': ""Donal O'Kelly""}, {'character': 'Maggie', 'name': 'Ger Ryan'}, {'character': 'Mary', 'name': 'Caroline Rothwell'}, {'character': '', 'name': ""Brendan O'Carroll""}]",11844,['Stephen Frears'],,0.0,"Comedy, Drama, Mystery",49806.0,9.664735,[],1996-01-01,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Daytrippers,6.2,11.0,1996.0,0.0
"[{'character': 'James Ballard', 'name': 'James Spader'}, {'character': 'Catherine Ballard', 'name': 'Deborah Kara Unger'}, {'character': 'Helen Remington', 'name': 'Holly Hunter'}, {'character': 'Vaughan', 'name': 'Elias Koteas'}, {'character': 'Gabrielle', 'name': 'Rosanna Arquette'}, {'character': 'Colin Seagrave', 'name': 'Peter MacNeill'}, {'character': 'Vera Seagrave', 'name': 'Cheryl Swarts'}, {'character': 'Airport Hooker', 'name': 'Yolande Julian'}, {'character': 'Tattooist', 'name': 'Nicky Guadagni'}, {'character': 'A.D.', 'name': 'Ronn Sarosiak'}, {'character': 'Grip', 'name': 'Boyd Banks'}, {'character': 'Salesman', 'name': 'Judah Katz'}]",884,['David Cronenberg'],,45000000.0,Comedy,1624.0,10.102471,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]",1997-03-21,302710615.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Liar Liar,6.4,1456.0,1997.0,6.726902555555555
"[{'character': ""Louis D'Amico"", 'name': 'Stanley Tucci'}, {'character': ""Eliza D'Amico"", 'name': 'Hope Davis'}, {'character': 'Jo Malone', 'name': 'Parker Posey'}, {'character': 'Carl Petrovic', 'name': 'Liev Schreiber'}, {'character': 'Jim Malone', 'name': 'Pat McNamara'}, {'character': 'Rita Malone', 'name': 'Anne Meara'}, {'character': 'Eddie Masler', 'name': 'Campbell Scott'}, {'character': 'Aaron', 'name': 'Marc Grapey'}, {'character': 'Cassandra', 'name': 'Stephanie Venditto'}]",49806,['Greg Mottola'],,0.0,"Drama, Foreign",88423.0,0.064705,[],1996-03-21,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Quiet Room,5.0,1.0,1996.0,0.0
"[{'character': 'Fletcher Reede', 'name': 'Jim Carrey'}, {'character': 'Audrey Reede', 'name': 'Maura Tierney'}, {'character': 'Jerry', 'name': 'Cary Elwes'}, {'character': 'Samantha Cole', 'name': 'Jennifer Tilly'}, {'character': 'Dana Appleton', 'name': 'Swoosie Kurtz'}, {'character': 'Child at Party and School', 'name': 'Sara Paxton'}, {'character': 'Greta', 'name': 'Anne Haney'}, {'character': 'Miranda', 'name': 'Amanda Donohoe'}, {'character': 'Judge Marshall Stevens', 'name': 'Jason Bernard'}, {'character': 'Mr. Allan', 'name': 'Mitchell Ryan'}, {'character': 'Lady in Elevator', 'name': 'Krista Allen'}, {'character': 'Max Reede', 'name': 'Justin Cooper'}, {'character': 'Kenneth Falk', 'name': 'Christopher Mayer'}]",1624,['Tom Shadyac'],,20000000.0,Drama,16052.0,7.390306,"[{'name': 'Q Productions', 'id': 4729}, {'name': 'Esparza / Katz Productions', 'id': 9313}]",1997-03-21,60000000.0,127.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Selena,7.1,115.0,1997.0,3.0
"[{'character': 'Mother', 'name': ""Celine O'Leary""}, {'character': 'Father', 'name': 'Paul Blackwell'}, {'character': 'Girl Age 7', 'name': 'Chloe Ferguson'}, {'character': 'Girl Age 3', 'name': 'Phoebe Ferguson'}, {'character': 'Kate', 'name': 'Kate Greetham'}, {'character': 'Workman', 'name': 'Todd Telford'}]",88423,['Rolf de Heer'],,90000000.0,"Crime, Thriller, Drama",4477.0,10.675073,"[{'name': 'Columbia Pictures', 'id': 5}]",1997-03-12,140807547.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Devil's Own,5.9,300.0,1997.0,1.5645283
"[{'character': 'Selena Quintanilla-Pérez', 'name': 'Jennifer Lopez'}, {'character': 'Abraham Quintanilla', 'name': 'Edward James Olmos'}, {'character': 'Marcela Quintanilla', 'name': 'Constance Marie'}, {'character': 'Chris Perez', 'name': 'Jon Seda'}, {'character': 'Yolanda Saldívar', 'name': 'Lupe Ontiveros'}, {'character': 'Suzette Quintanilla', 'name': 'Jackie Guerra'}, {'character': 'A. B. Quintanilla', 'name': 'Jacob Vargas'}, {'character': 'Deborah', 'name': 'Seidy López'}, {'character': 'Young Selena', 'name': 'Rebecca Lee Meza'}, {'character': 'Young Suzette', 'name': 'Victoria Elena Flores'}, {'character': 'Young Abie', 'name': 'Rafael Tamayo'}, {'character': 'Seff - Dinos 1961', 'name': 'George Perez'}]",16052,['Gregory Nava'],,32000000.0,"Animation, Comedy, Family, Music",24662.0,3.406836,"[{'name': 'Warner Bros. Pictures', 'id': 174}, {'name': 'David Kirschner Productions', 'id': 11050}, {'name': 'Turner Feature Animation', 'id': 90511}]",1997-03-26,3566637.0,75.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Cats Don't Dance,7.1,25.0,1997.0,0.11145740625
"[{'character': ""Tom O'Meara"", 'name': 'Harrison Ford'}, {'character': 'Rory Devaney / Francis Austin McGuire', 'name': 'Brad Pitt'}, {'character': ""Sheila O'Meara"", 'name': 'Margaret Colin'}, {'character': 'Edwin Diaz', 'name': 'Rubén Blades'}, {'character': 'Billy Burke', 'name': 'Treat Williams'}, {'character': 'Peter Fitzsimmons', 'name': 'George Hearn'}, {'character': 'Chief Jim Kelly', 'name': 'Mitchell Ryan'}, {'character': 'Megan Doherty', 'name': 'Natascha McElhone'}, {'character': 'Sean Phelan', 'name': 'Paul Ronan'}, {'character': 'Harry Sloan', 'name': 'Simon Jones'}, {'character': ""Bridget O'Meara"", 'name': 'Julia Stiles'}, {'character': ""Morgan O'Meara"", 'name': 'Ashley Carin'}, {'character': ""Annie O'Meara"", 'name': 'Kelly Singer'}, {'character': 'Martin MacDuf', 'name': ""David O'Hara""}, {'character': 'Dessie', 'name': 'David Wilmot'}, {'character': 'Kevin', 'name': 'Rob McElhenney'}, {'character': 'Masked Burglar', 'name': 'Chance Kelly'}]",4477,['Alan J. Pakula'],,0.0,"Action, Comedy",18423.0,1.56098,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Island Pictures', 'id': 3492}]",1997-03-28,7240837.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,B.A.P.S.,4.2,13.0,1997.0,0.0
"[{'character': 'Danny', 'name': 'Scott Bakula'}, {'character': 'Sawyer', 'name': 'Jasmine Guy'}, {'character': 'Sawyer (singing voice)', 'name': 'Natalie Cole'}, {'character': 'Darla Dimple', 'name': 'Ashley Peldon'}, {'character': 'Darla Dimple (singing voice)', 'name': 'Lindsay Ridgeway'}]",24662,['Mark Dindal'],,0.0,"Comedy, Romance",76996.0,0.915298,[],1996-08-01,0.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love and Other Catastrophes,5.8,9.0,1996.0,0.0
"[{'character': 'Nisi', 'name': 'Halle Berry'}, {'character': 'Mr. Donald Blakemore', 'name': 'Martin Landau'}, {'character': 'Manley', 'name': 'Ian Richardson'}, {'character': 'Mickey', 'name': 'Natalie Desselle'}, {'character': 'Tracy Shaw', 'name': 'Troy Byer'}, {'character': 'Antonio', 'name': 'Luigi Amodeo'}, {'character': 'Isaac', 'name': 'Jonathan Fried'}, {'character': 'Ali', 'name': 'Pierre Edwards'}, {'character': 'James', 'name': 'Anthony Johnson'}, {'character': 'Mr. Johnson', 'name': 'Bernie Mac'}, {'character': 'Terrance', 'name': 'Darrel Heath'}, {'character': 'Z.Z.', 'name': 'Vince Cooke'}, {'character': 'Tiger J', 'name': 'Faizon Love'}, {'character': 'Nate', 'name': 'Rudy Ray Moore'}, {'character': 'Bartender', 'name': 'Darrow Igus'}, {'character': 'Flight Attendant', 'name': 'Debra Wilson'}, {'character': 'Airline Passenger', 'name': 'Robin Van Sharner'}, {'character': 'Audition Dancer', 'name': 'Jessica Page'}, {'character': 'Music Store Salesman', 'name': 'Alex Thomas'}, {'character': 'Vincent', 'name': 'Eric Poppick'}, {'character': 'Herself', 'name': 'Downtown Julie Brown'}, {'character': 'Himself', 'name': 'Heavy D'}, {'character': 'Herself', 'name': 'Idalis DeLeón'}, {'character': 'Himself', 'name': 'Howard Hewett'}, {'character': 'Himself', 'name': 'LL Cool J'}, {'character': 'Himself', 'name': 'Dennis Rodman'}, {'character': 'Waitress (uncredited)', 'name': 'Jolane Lentz'}, {'character': 'Prince of Arabia (uncredited)', 'name': 'Sam Sako'}, {'character': ""Alex - Maitre d' (uncredited)"", 'name': 'Barry Sobel'}, {'character': 'Himself', 'name': 'Leon Robinson'}]",18423,['Robert Townsend'],Power Rangers Collection,10000000.0,"Action, Adventure, Family, Fantasy, Science Fiction, Thriller",6499.0,5.436745,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Toei Company', 'id': 9255}]",1997-03-27,17979739.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Turbo: A Power Rangers Movie,4.6,60.0,1997.0,1.7979739
"[{'character': '', 'name': 'Matt Day'}, {'character': '', 'name': 'Matthew Dyktynski'}, {'character': '', 'name': 'Alice Garner'}, {'character': '', 'name': ""Frances O'Connor""}, {'character': '', 'name': 'Radha Mitchell'}, {'character': '', 'name': 'Suzi Dougherty'}, {'character': '', 'name': 'Kym Gyngell'}]",76996,['Emma-Kate Croghan'],,35000000.0,"Drama, Romance",50512.0,5.660835,"[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Studio Trite', 'id': 6453}]",1997-04-04,791830.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Anna Karenina,6.4,26.0,1997.0,0.0226237142857142
"[{'character': 'Adam Park / Green Ranger', 'name': 'Johnny Yong Bosch'}, {'character': 'Tanya Sloan / Yellow Ranger', 'name': 'Nakia Burrise'}, {'character': 'Tommy Oliver / Red Ranger', 'name': 'Jason David Frank'}, {'character': 'Katherine Hillard / Pink Ranger', 'name': 'Catherine Sutherland'}, {'character': 'Kimberly Hart', 'name': 'Amy Jo Johnson'}, {'character': 'Rocky DeSantos', 'name': 'Steve Cardenas'}, {'character': 'Jason Lee Scott', 'name': 'Austin St. John'}, {'character': ""Eugene 'Skull' Skullovitch"", 'name': 'Jason Narvy'}, {'character': 'Farkas ""Bulk"" Bulkmeier', 'name': 'Paul Schrier'}, {'character': 'Justin Stewart / Blue Ranger', 'name': 'Blake Foster'}, {'character': 'Divatox', 'name': 'Hilary Shepard'}, {'character': 'Lt. Jerome Stone', 'name': 'Gregg Bullock'}, {'character': 'Ernie', 'name': 'Richard Genelle'}, {'character': 'Rita Repulsa', 'name': 'Carla Perez'}, {'character': 'Rygog / Lord Zedd', 'name': 'Edwin Neal'}]",6499,"['Shuki Levy', 'David Winning']",,30000000.0,"Action, Science Fiction",9405.0,5.452961,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandalay Entertainment', 'id': 1236}]",1997-04-04,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Double Team,4.4,163.0,1997.0,0.0
"[{'character': 'Anna Karenina', 'name': 'Sophie Marceau'}, {'character': 'Vronsky', 'name': 'Sean Bean'}, {'character': 'Levin', 'name': 'Alfred Molina'}, {'character': 'Kitty', 'name': 'Mia Kirshner'}, {'character': 'Karenin', 'name': 'James Fox'}, {'character': 'Lydia', 'name': 'Fiona Shaw'}, {'character': 'Stiva', 'name': 'Danny Huston'}, {'character': 'Vronskaya', 'name': 'Phyllida Law'}, {'character': 'Nikolai', 'name': 'David Schofield'}, {'character': 'Dolly', 'name': 'Saskia Wickham'}, {'character': 'Betsy', 'name': 'Jennifer Hall'}, {'character': 'Princess Schcherbatksy', 'name': 'Anna Calder-Marshall'}, {'character': ""Ambassador's Wife"", 'name': 'Valerie Braddell'}, {'character': 'Kapitonich', 'name': 'Petr Shelokhonov'}, {'character': 'Doctor', 'name': 'Niall Buggy'}, {'character': 'Serpuliovskoy', 'name': 'Anthony Calf'}, {'character': 'Pestov', 'name': 'Vernon Dobtcheff'}, {'character': 'Seriozha', 'name': 'Hamish Falconer'}, {'character': 'Korunsky', 'name': 'Stefan Gryff'}, {'character': 'Miss Edwards', 'name': 'Barbara Horne'}, {'character': 'Agatha', 'name': 'Larissa Kouznetsova'}, {'character': 'Boris', 'name': 'Jeremy Sheffield'}, {'character': 'Countess Nordston', 'name': 'Justine Waddell'}, {'character': 'Mahotin', 'name': 'Mikhail Khmelyov'}, {'character': 'Annushka', 'name': 'Yuliya Krasnova'}, {'character': 'Sorokina', 'name': 'Ludmila Kurepova'}, {'character': 'Priest', 'name': 'German Maksimov'}, {'character': 'Midwife', 'name': 'Tatyana Zakharova'}, {'character': 'Korney', 'name': 'Sergei Shcherbin'}, {'character': 'Lizaveta', 'name': 'Gelena Ivliyeva'}, {'character': 'Inn Priest', 'name': 'Vadim Sadovnikov'}, {'character': ""Doctor's Doorman"", 'name': 'Sergei Parshin'}, {'character': 'Specialist Doctor', 'name': 'Valeriy Kukhareshin'}, {'character': 'Myagkaya', 'name': 'Nora Gryakalova'}, {'character': 'Titus', 'name': 'Oleg Kosminsky'}, {'character': 'Peasant', 'name': 'Victor Gurianov'}, {'character': 'Moscow Railway Worker', 'name': 'Konstantin Lukashov'}, {'character': 'Young Anna', 'name': 'Aleksandra Lavrova'}, {'character': 'Servant', 'name': 'Igor Efimov'}]",50512,['Bernard Rose'],,0.0,"Drama, Romance",12723.0,5.063701,"[{'name': 'Fox 2000 Pictures', 'id': 711}]",1997-04-04,5926128.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Inventing the Abbotts,6.4,43.0,1997.0,0.0
"[{'character': 'Jack Quinn', 'name': 'Jean-Claude Van Damme'}, {'character': 'Yaz', 'name': 'Dennis Rodman'}, {'character': 'Stavros', 'name': 'Mickey Rourke'}, {'character': 'Goldsmythe', 'name': 'Paul Freeman'}, {'character': '', 'name': 'Valeria Cavalli'}, {'character': 'Kofi', 'name': 'Bruno Bilotta'}, {'character': 'James', 'name': 'Mario Opinato'}]",9405,['Tsui Hark'],Anaconda Collection,45000000.0,"Adventure, Horror, Thriller",9360.0,14.386089,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Middle Fork Productions', 'id': 3803}, {'name': 'Iguana Producciones', 'id': 11134}, {'name': 'Skylight Cinema Foto Art', 'id': 16387}, {'name': 'St. Tropez Films', 'id': 55532}, {'name': 'Cinema Line Film Corporation', 'id': 55533}]",1997-04-11,136885767.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Anaconda,4.8,624.0,1997.0,3.041905933333333
"[{'character': 'Doug Holt', 'name': 'Joaquin Phoenix'}, {'character': 'Pamela Abbott', 'name': 'Liv Tyler'}, {'character': 'Eleanor Abbott', 'name': 'Jennifer Connelly'}, {'character': 'Jacey Holt', 'name': 'Billy Crudup'}, {'character': 'Alice Abbott', 'name': 'Joanna Going'}, {'character': 'Helen Holt', 'name': 'Kathy Baker'}, {'character': 'Lloyd Abbott', 'name': 'Will Patton'}, {'character': 'Steve', 'name': 'Michael Sutton'}, {'character': 'Webb Crosby', 'name': 'Garrett M. Brown'}, {'character': 'Joan Abbott', 'name': 'Barbara Williams'}, {'character': 'Peter Vanlaningham', 'name': 'Alessandro Nivola'}, {'character': 'Giggling Girl #1', 'name': 'Nicole M. Vassallo'}, {'character': 'Giggling Girl #2', 'name': 'Amanda Sherman'}, {'character': 'Victor', 'name': 'Shawn Hatosy'}, {'character': 'Co-ed', 'name': 'Julie Benz'}, {'character': 'Narrator (uncredited)', 'name': 'Michael Keaton'}, {'character': 'Sandy', 'name': 'Zoe McLellan'}]",12723,"[""Pat O'Connor""]",,0.0,"Action, Comedy, Thriller, Romance",9434.0,7.556814,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Roger Birnbaum Productions', 'id': 961}]",1997-04-11,28084357.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Grosse Pointe Blank,6.9,278.0,1997.0,0.0
"[{'character': 'Terri Flores', 'name': 'Jennifer Lopez'}, {'character': 'Danny Rich', 'name': 'Ice Cube'}, {'character': 'Paul Sarone', 'name': 'Jon Voight'}, {'character': 'Dr. Steven Cale', 'name': 'Eric Stoltz'}, {'character': 'Gary Dixon', 'name': 'Owen Wilson'}, {'character': 'Warren Westridge', 'name': 'Jonathan Hyde'}, {'character': 'Denise Kalberg', 'name': 'Kari Wuhrer'}, {'character': 'Mateo', 'name': 'Vincent Castellanos'}, {'character': 'Poacher', 'name': 'Danny Trejo'}, {'character': 'Anaconda (voice)', 'name': 'Frank Welker'}]",9360,['Luis Llosa'],,0.0,"Crime, Drama, Thriller",118991.0,1.323422,[],1997-04-11,57252.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Keys to Tulsa,4.9,5.0,1997.0,0.0
"[{'character': 'Martin Q. Blank', 'name': 'John Cusack'}, {'character': 'Debi Newberry', 'name': 'Minnie Driver'}, {'character': 'Grocer', 'name': 'Dan Aykroyd'}, {'character': 'Marcella', 'name': 'Joan Cusack'}, {'character': 'Dr. Oatman', 'name': 'Alan Arkin'}, {'character': 'Steven Lardner', 'name': 'Hank Azaria'}, {'character': 'Paul Spericki', 'name': 'Jeremy Piven'}, {'character': 'Mr. Bart Newberry', 'name': 'Mitchell Ryan'}, {'character': 'Bicycle Messenger', 'name': 'David Barrett'}, {'character': 'Bob Destepello', 'name': 'Michael Cudlitz'}, {'character': 'Terry Rostand', 'name': 'Steve Pink'}, {'character': 'Kenneth McCullers', 'name': 'K. Todd Freeman'}, {'character': 'Eckhart', 'name': 'Doug Dearth'}, {'character': 'Amy', 'name': 'Ann Cusack'}, {'character': 'Mary Blank', 'name': 'Barbara Harris'}, {'character': 'Tanya', 'name': 'Jenna Elfman'}, {'character': 'Mrs. Kinetta', 'name': 'Belita Moreno'}, {'character': 'Waiter', 'name': 'Bill Cusack'}]",9434,['George Armitage'],,0.0,"Romance, Drama",21626.0,2.056754,"[{'name': 'British Columbia Film', 'id': 10316}, {'name': 'Canada Council Media Arts', 'id': 25686}, {'name': 'Boneyard Film Company Inc.', 'id': 25687}]",1996-09-07,0.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Kissed,7.0,21.0,1996.0,0.0
"[{'character': 'Richter Boudreau', 'name': 'Eric Stoltz'}, {'character': 'Ronnie Stover', 'name': 'James Spader'}, {'character': 'Vicky Michaels Stover', 'name': 'Deborah Kara Unger'}, {'character': 'Cherry', 'name': 'Joanna Going'}, {'character': 'Keith Michaels', 'name': 'Michael Rooker'}, {'character': 'Cynthia Boudreau', 'name': 'Mary Tyler Moore'}, {'character': 'Harmon Shaw', 'name': 'James Coburn'}, {'character': 'Chip Carlson', 'name': 'Peter Strauss'}, {'character': 'Trudy', 'name': 'Cameron Diaz'}, {'character': 'Bedford Shaw', 'name': 'Marco Perella'}]",118991,['Leslie Greif'],,0.0,"Comedy, Crime",13982.0,5.666701,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Brad Krevoy & Steve Stabler production', 'id': 3581}]",1997-04-18,0.0,95.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,8 Heads in a Duffel Bag,5.4,39.0,1997.0,0.0
"[{'character': 'Sandra Larson', 'name': 'Molly Parker'}, {'character': 'Matt', 'name': 'Peter Outerbridge'}, {'character': 'Mr. Wallis', 'name': 'Jay Brazeau'}, {'character': 'Young Sandra', 'name': 'Natasha Morley'}, {'character': 'Carol', 'name': 'Jessie Winter Mudie'}, {'character': 'Jan', 'name': 'James Timmons'}, {'character': 'Biology Teacher', 'name': 'Joe Maffei'}, {'character': 'Detective', 'name': 'Robert Thurston'}, {'character': 'Mother Larson', 'name': 'Annabel Kershaw'}, {'character': 'Father Larson', 'name': 'Tim Dixon'}]",21626,['Lynne Stopkewich'],,0.0,Drama,93946.0,0.261217,[],1996-06-24,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hollow Reed,6.8,6.0,1996.0,0.0
"[{'character': 'Tommy', 'name': 'Joe Pesci'}, {'character': 'Laurie Bennett', 'name': 'Kristy Swanson'}, {'character': 'Dick Bennett', 'name': 'George Hamilton'}, {'character': 'Annette Bennett', 'name': 'Dyan Cannon'}, {'character': 'Charlie', 'name': 'Andy Comeau'}, {'character': 'Ernie', 'name': 'David Spade'}, {'character': 'Fern', 'name': 'Ernestine Mercer'}, {'character': 'Rico', 'name': 'Anthony Mangano'}, {'character': 'Benny', 'name': 'Joe Basile'}, {'character': 'Paco', 'name': 'Frank Roman'}, {'character': 'Big Sep', 'name': 'Howard George'}, {'character': 'Head of Hugo', 'name': 'Tom Platz'}, {'character': 'Head of Marty', 'name': 'Endre Hules'}, {'character': 'Head of Jamal', 'name': 'Calvin Levels'}, {'character': 'Head of Little Joey', 'name': 'John Zurlo'}, {'character': 'Head of Frank', 'name': 'Roger Cobra'}, {'character': 'Head of Isaiah', 'name': 'Jeff Sanders'}, {'character': 'Head of Benito', 'name': 'Ric Sarabia'}, {'character': 'Steve', 'name': 'Todd Louiso'}]",13982,['Tom Schulman'],,16000000.0,"War, Drama, History",77223.0,1.462139,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Samson Productions', 'id': 5368}]",1997-04-11,0.0,122.0,[],Released,Paradise Road,6.2,21.0,1997.0,0.0
"[{'character': 'Martyn Wyatt', 'name': 'Martin Donovan'}, {'character': 'Tom Dixon', 'name': 'Ian Hart'}, {'character': 'Hannah Wyatt', 'name': 'Joely Richardson'}, {'character': 'Frank Donally', 'name': 'Jason Flemyng'}, {'character': 'Dr. Razmu', 'name': 'Shaheen Khan'}, {'character': ""Jamie's Mother"", 'name': 'Kelly Hunter'}, {'character': 'Record Shop Girl', 'name': 'Jane Hill'}]",93946,['Angela Pope'],,0.0,"Drama, Crime",31465.0,2.166773,"[{'name': 'MDP Worldwide', 'id': 10828}, {'name': 'Banner Entertainment', 'id': 38764}]",1997-04-18,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Traveller,5.9,6.0,1997.0,0.0
